facility__i_d,measure__i_d,value,footnote,start__date,end__date
330205,MSPB-1,1.01201,,01/01/2022,12/31/2022
330208,MSPB-1,1.099439,,01/01/2022,12/31/2022
330211,MSPB-1,1.008534,,01/01/2022,12/31/2022
330214,MSPB-1,1.012073,,01/01/2022,12/31/2022
330215,MSPB-1,1.011044,,01/01/2022,12/31/2022
330218,MSPB-1,1.007863,,01/01/2022,12/31/2022
330219,MSPB-1,0.992216,,01/01/2022,12/31/2022
330221,MSPB-1,1.002431,,01/01/2022,12/31/2022
330222,MSPB-1,0.911792,,01/01/2022,12/31/2022
330223,MSPB-1,1.004654,,01/01/2022,12/31/2022
330224,MSPB-1,1.094174,,01/01/2022,12/31/2022
330226,MSPB-1,0.962963,,01/01/2022,12/31/2022
330229,MSPB-1,1.037788,,01/01/2022,12/31/2022
330231,MSPB-1,0.917886,,01/01/2022,12/31/2022
330233,MSPB-1,1.057234,,01/01/2022,12/31/2022
330234,MSPB-1,1.11604,,01/01/2022,12/31/2022
330235,MSPB-1,0.953676,,01/01/2022,12/31/2022
330238,MSPB-1,0.832305,,01/01/2022,12/31/2022
330239,MSPB-1,1.011392,,01/01/2022,12/31/2022
330240,MSPB-1,1.082374,,01/01/2022,12/31/2022
330241,MSPB-1,1.013757,,01/01/2022,12/31/2022
330245,MSPB-1,1.040949,,01/01/2022,12/31/2022
330246,MSPB-1,1.062318,,01/01/2022,12/31/2022
330250,MSPB-1,0.967272,,01/01/2022,12/31/2022
330259,MSPB-1,1.219539,,01/01/2022,12/31/2022
330261,MSPB-1,1.068525,,01/01/2022,12/31/2022
330264,MSPB-1,1.025335,,01/01/2022,12/31/2022
330265,MSPB-1,0.907461,,01/01/2022,12/31/2022
330267,MSPB-1,1.077511,,01/01/2022,12/31/2022
330270,MSPB-1,0.92061,,01/01/2022,12/31/2022
330273,MSPB-1,1.024326,,01/01/2022,12/31/2022
330276,MSPB-1,0.929692,,01/01/2022,12/31/2022
330277,MSPB-1,0.928218,,01/01/2022,12/31/2022
330279,MSPB-1,0.993479,,01/01/2022,12/31/2022
330285,MSPB-1,0.919376,,01/01/2022,12/31/2022
330286,MSPB-1,1.108693,,01/01/2022,12/31/2022
330304,MSPB-1,1.017753,,01/01/2022,12/31/2022
330307,MSPB-1,0.97643,,01/01/2022,12/31/2022
330331,MSPB-1,1.145657,,01/01/2022,12/31/2022
330332,MSPB-1,1.142124,,01/01/2022,12/31/2022
330350,MSPB-1,1.012948,,01/01/2022,12/31/2022
330386,MSPB-1,0.998313,,01/01/2022,12/31/2022
330393,MSPB-1,1.049779,,01/01/2022,12/31/2022
330394,MSPB-1,0.962285,,01/01/2022,12/31/2022
330395,MSPB-1,1.123599,,01/01/2022,12/31/2022
330396,MSPB-1,1.006213,,01/01/2022,12/31/2022
330399,MSPB-1,1.007153,,01/01/2022,12/31/2022
330401,MSPB-1,1.048123,,01/01/2022,12/31/2022
330406,MSPB-1,,1.0,01/01/2022,12/31/2022
340001,MSPB-1,0.946571,,01/01/2022,12/31/2022
340002,MSPB-1,0.994772,,01/01/2022,12/31/2022
340003,MSPB-1,0.914054,,01/01/2022,12/31/2022
340004,MSPB-1,0.968583,,01/01/2022,12/31/2022
340008,MSPB-1,0.912552,,01/01/2022,12/31/2022
340010,MSPB-1,0.935323,,01/01/2022,12/31/2022
340013,MSPB-1,0.961081,,01/01/2022,12/31/2022
340014,MSPB-1,0.978053,,01/01/2022,12/31/2022
340015,MSPB-1,0.975108,,01/01/2022,12/31/2022
340016,MSPB-1,1.004388,,01/01/2022,12/31/2022
340017,MSPB-1,0.990953,,01/01/2022,12/31/2022
340020,MSPB-1,0.94783,,01/01/2022,12/31/2022
340021,MSPB-1,0.946046,,01/01/2022,12/31/2022
340023,MSPB-1,0.928104,,01/01/2022,12/31/2022
340024,MSPB-1,0.905677,,01/01/2022,12/31/2022
340027,MSPB-1,0.970569,,01/01/2022,12/31/2022
340028,MSPB-1,0.980166,,01/01/2022,12/31/2022
340030,MSPB-1,0.969364,,01/01/2022,12/31/2022
340032,MSPB-1,0.937242,,01/01/2022,12/31/2022
340039,MSPB-1,0.939206,,01/01/2022,12/31/2022
340040,MSPB-1,0.977385,,01/01/2022,12/31/2022
340041,MSPB-1,0.972781,,01/01/2022,12/31/2022
340042,MSPB-1,0.899199,,01/01/2022,12/31/2022
340047,MSPB-1,0.975427,,01/01/2022,12/31/2022
340049,MSPB-1,0.912716,,01/01/2022,12/31/2022
340050,MSPB-1,0.868523,,01/01/2022,12/31/2022
340051,MSPB-1,0.966923,,01/01/2022,12/31/2022
340053,MSPB-1,0.974665,,01/01/2022,12/31/2022
340060,MSPB-1,0.989532,,01/01/2022,12/31/2022
340061,MSPB-1,0.969887,,01/01/2022,12/31/2022
340064,MSPB-1,1.064573,,01/01/2022,12/31/2022
340068,MSPB-1,0.956049,,01/01/2022,12/31/2022
340069,MSPB-1,1.002034,,01/01/2022,12/31/2022
340070,MSPB-1,0.918373,,01/01/2022,12/31/2022
340071,MSPB-1,0.920133,,01/01/2022,12/31/2022
340073,MSPB-1,0.930554,,01/01/2022,12/31/2022
340075,MSPB-1,1.043589,,01/01/2022,12/31/2022
340084,MSPB-1,1.076624,,01/01/2022,12/31/2022
340085,MSPB-1,0.903301,,01/01/2022,12/31/2022
340087,MSPB-1,0.937852,,01/01/2022,12/31/2022
340090,MSPB-1,0.9291,,01/01/2022,12/31/2022
340091,MSPB-1,0.927478,,01/01/2022,12/31/2022
340096,MSPB-1,0.927796,,01/01/2022,12/31/2022
340097,MSPB-1,1.008025,,01/01/2022,12/31/2022
340098,MSPB-1,0.97963,,01/01/2022,12/31/2022
340099,MSPB-1,0.937511,,01/01/2022,12/31/2022
340107,MSPB-1,0.95875,,01/01/2022,12/31/2022
340109,MSPB-1,0.968559,,01/01/2022,12/31/2022
340113,MSPB-1,0.989855,,01/01/2022,12/31/2022
340114,MSPB-1,0.925975,,01/01/2022,12/31/2022
340115,MSPB-1,0.894301,,01/01/2022,12/31/2022
340116,MSPB-1,0.98234,,01/01/2022,12/31/2022
340119,MSPB-1,0.955187,,01/01/2022,12/31/2022
340120,MSPB-1,0.916774,,01/01/2022,12/31/2022
340123,MSPB-1,0.936716,,01/01/2022,12/31/2022
340126,MSPB-1,0.942138,,01/01/2022,12/31/2022
340127,MSPB-1,0.874272,,01/01/2022,12/31/2022
340129,MSPB-1,0.917819,,01/01/2022,12/31/2022
340130,MSPB-1,0.982477,,01/01/2022,12/31/2022
340131,MSPB-1,0.898234,,01/01/2022,12/31/2022
340132,MSPB-1,0.960852,,01/01/2022,12/31/2022
340133,MSPB-1,0.98699,,01/01/2022,12/31/2022
340141,MSPB-1,0.958027,,01/01/2022,12/31/2022
340142,MSPB-1,0.91924,,01/01/2022,12/31/2022
340143,MSPB-1,0.960919,,01/01/2022,12/31/2022
340144,MSPB-1,0.860927,,01/01/2022,12/31/2022
340145,MSPB-1,0.921906,,01/01/2022,12/31/2022
340147,MSPB-1,0.958359,,01/01/2022,12/31/2022
340148,MSPB-1,0.937464,,01/01/2022,12/31/2022
340151,MSPB-1,0.981856,,01/01/2022,12/31/2022
340155,MSPB-1,0.915726,,01/01/2022,12/31/2022
340156,MSPB-1,0.904638,,01/01/2022,12/31/2022
340158,MSPB-1,0.920488,,01/01/2022,12/31/2022
340159,MSPB-1,0.933824,,01/01/2022,12/31/2022
340166,MSPB-1,0.922714,,01/01/2022,12/31/2022
340168,MSPB-1,1.122249,,01/01/2022,12/31/2022
340171,MSPB-1,0.911982,,01/01/2022,12/31/2022
340173,MSPB-1,0.950232,,01/01/2022,12/31/2022
340183,MSPB-1,0.975162,,01/01/2022,12/31/2022
340184,MSPB-1,0.942616,,01/01/2022,12/31/2022
340187,MSPB-1,0.886089,,01/01/2022,12/31/2022
340188,MSPB-1,0.804668,,01/01/2022,12/31/2022
340190,MSPB-1,0.914763,,01/01/2022,12/31/2022
350002,MSPB-1,0.923551,,01/01/2022,12/31/2022
350006,MSPB-1,0.91476,,01/01/2022,12/31/2022
350011,MSPB-1,1.02959,,01/01/2022,12/31/2022
350015,MSPB-1,0.921547,,01/01/2022,12/31/2022
350019,MSPB-1,1.016563,,01/01/2022,12/31/2022
350063,MSPB-1,0.607129,,01/01/2022,12/31/2022
350070,MSPB-1,1.009352,,01/01/2022,12/31/2022
360001,MSPB-1,1.025407,,01/01/2022,12/31/2022
360002,MSPB-1,0.967801,,01/01/2022,12/31/2022
360003,MSPB-1,1.108995,,01/01/2022,12/31/2022
360006,MSPB-1,0.980132,,01/01/2022,12/31/2022
360008,MSPB-1,1.023558,,01/01/2022,12/31/2022
360009,MSPB-1,1.032457,,01/01/2022,12/31/2022
360010,MSPB-1,1.039289,,01/01/2022,12/31/2022
360011,MSPB-1,0.95479,,01/01/2022,12/31/2022
360012,MSPB-1,0.987226,,01/01/2022,12/31/2022
360013,MSPB-1,1.081457,,01/01/2022,12/31/2022
360014,MSPB-1,0.904707,,01/01/2022,12/31/2022
360016,MSPB-1,1.008212,,01/01/2022,12/31/2022
360017,MSPB-1,0.965486,,01/01/2022,12/31/2022
360020,MSPB-1,1.004266,,01/01/2022,12/31/2022
360025,MSPB-1,1.071381,,01/01/2022,12/31/2022
360026,MSPB-1,1.053019,,01/01/2022,12/31/2022
360027,MSPB-1,0.998568,,01/01/2022,12/31/2022
360029,MSPB-1,0.950215,,01/01/2022,12/31/2022
360032,MSPB-1,0.927411,,01/01/2022,12/31/2022
360035,MSPB-1,1.005297,,01/01/2022,12/31/2022
360036,MSPB-1,0.975668,,01/01/2022,12/31/2022
360039,MSPB-1,0.917356,,01/01/2022,12/31/2022
360040,MSPB-1,0.977592,,01/01/2022,12/31/2022
360041,MSPB-1,1.053736,,01/01/2022,12/31/2022
360044,MSPB-1,0.991174,,01/01/2022,12/31/2022
360046,MSPB-1,0.997564,,01/01/2022,12/31/2022
360048,MSPB-1,1.11153,,01/01/2022,12/31/2022
360051,MSPB-1,1.017417,,01/01/2022,12/31/2022
360054,MSPB-1,1.117977,,01/01/2022,12/31/2022
360055,MSPB-1,1.060305,,01/01/2022,12/31/2022
360056,MSPB-1,0.955849,,01/01/2022,12/31/2022
360058,MSPB-1,1.0009,,01/01/2022,12/31/2022
360059,MSPB-1,1.036616,,01/01/2022,12/31/2022
360064,MSPB-1,1.05861,,01/01/2022,12/31/2022
360065,MSPB-1,0.945826,,01/01/2022,12/31/2022
360066,MSPB-1,1.004655,,01/01/2022,12/31/2022
360068,MSPB-1,1.023974,,01/01/2022,12/31/2022
360070,MSPB-1,1.029741,,01/01/2022,12/31/2022
360071,MSPB-1,0.977514,,01/01/2022,12/31/2022
360072,MSPB-1,0.976063,,01/01/2022,12/31/2022
360075,MSPB-1,0.997973,,01/01/2022,12/31/2022
360076,MSPB-1,1.015268,,01/01/2022,12/31/2022
360077,MSPB-1,0.985223,,01/01/2022,12/31/2022
360078,MSPB-1,0.943953,,01/01/2022,12/31/2022
360079,MSPB-1,1.013661,,01/01/2022,12/31/2022
360080,MSPB-1,1.230466,,01/01/2022,12/31/2022
360082,MSPB-1,0.977735,,01/01/2022,12/31/2022
360084,MSPB-1,1.034244,,01/01/2022,12/31/2022
360085,MSPB-1,1.017737,,01/01/2022,12/31/2022
360086,MSPB-1,1.029958,,01/01/2022,12/31/2022
360087,MSPB-1,1.028013,,01/01/2022,12/31/2022
360089,MSPB-1,0.901916,,01/01/2022,12/31/2022
360090,MSPB-1,0.978254,,01/01/2022,12/31/2022
360091,MSPB-1,1.000049,,01/01/2022,12/31/2022
360092,MSPB-1,0.878938,,01/01/2022,12/31/2022
360095,MSPB-1,0.940373,,01/01/2022,12/31/2022
360096,MSPB-1,0.951283,,01/01/2022,12/31/2022
360098,MSPB-1,1.03281,,01/01/2022,12/31/2022
360107,MSPB-1,1.067975,,01/01/2022,12/31/2022
360109,MSPB-1,0.912662,,01/01/2022,12/31/2022
360112,MSPB-1,1.027547,,01/01/2022,12/31/2022
360118,MSPB-1,1.001039,,01/01/2022,12/31/2022
360121,MSPB-1,1.113552,,01/01/2022,12/31/2022
360123,MSPB-1,0.990717,,01/01/2022,12/31/2022
360125,MSPB-1,1.067442,,01/01/2022,12/31/2022
360131,MSPB-1,1.059994,,01/01/2022,12/31/2022
360132,MSPB-1,0.9938,,01/01/2022,12/31/2022
360133,MSPB-1,0.999802,,01/01/2022,12/31/2022
360134,MSPB-1,1.041012,,01/01/2022,12/31/2022
360137,MSPB-1,1.057183,,01/01/2022,12/31/2022
360143,MSPB-1,0.990208,,01/01/2022,12/31/2022
360144,MSPB-1,1.018699,,01/01/2022,12/31/2022
360145,MSPB-1,1.065941,,01/01/2022,12/31/2022
360147,MSPB-1,1.025008,,01/01/2022,12/31/2022
360148,MSPB-1,0.883175,,01/01/2022,12/31/2022
360150,MSPB-1,1.026889,,01/01/2022,12/31/2022
360152,MSPB-1,0.938174,,01/01/2022,12/31/2022
360155,MSPB-1,1.013784,,01/01/2022,12/31/2022
360156,MSPB-1,0.940707,,01/01/2022,12/31/2022
360159,MSPB-1,1.01757,,01/01/2022,12/31/2022
360161,MSPB-1,1.028091,,01/01/2022,12/31/2022
360163,MSPB-1,1.003416,,01/01/2022,12/31/2022
360170,MSPB-1,0.931528,,01/01/2022,12/31/2022
360172,MSPB-1,1.148987,,01/01/2022,12/31/2022
360174,MSPB-1,0.943669,,01/01/2022,12/31/2022
360175,MSPB-1,1.018462,,01/01/2022,12/31/2022
360179,MSPB-1,1.041183,,01/01/2022,12/31/2022
360180,MSPB-1,0.95084,,01/01/2022,12/31/2022
360185,MSPB-1,1.044754,,01/01/2022,12/31/2022
360189,MSPB-1,0.886583,,01/01/2022,12/31/2022
360197,MSPB-1,0.952454,,01/01/2022,12/31/2022
360203,MSPB-1,0.890268,,01/01/2022,12/31/2022
360210,MSPB-1,0.924329,,01/01/2022,12/31/2022
360211,MSPB-1,1.037471,,01/01/2022,12/31/2022
360218,MSPB-1,0.969909,,01/01/2022,12/31/2022
360230,MSPB-1,0.994085,,01/01/2022,12/31/2022
360234,MSPB-1,0.964081,,01/01/2022,12/31/2022
360236,MSPB-1,0.975503,,01/01/2022,12/31/2022
360239,MSPB-1,1.000741,,01/01/2022,12/31/2022
360245,MSPB-1,0.824506,,01/01/2022,12/31/2022
360247,MSPB-1,0.893854,,01/01/2022,12/31/2022
360259,MSPB-1,1.051038,,01/01/2022,12/31/2022
360263,MSPB-1,0.932034,,01/01/2022,12/31/2022
360266,MSPB-1,0.968732,,01/01/2022,12/31/2022
360270,MSPB-1,0.914759,,01/01/2022,12/31/2022
360276,MSPB-1,1.015559,,01/01/2022,12/31/2022
360348,MSPB-1,0.944217,,01/01/2022,12/31/2022
360351,MSPB-1,0.902013,,01/01/2022,12/31/2022
360352,MSPB-1,1.052893,,01/01/2022,12/31/2022
360354,MSPB-1,1.053433,,01/01/2022,12/31/2022
360355,MSPB-1,0.990466,,01/01/2022,12/31/2022
360358,MSPB-1,,1.0,01/01/2022,12/31/2022
360359,MSPB-1,0.976864,,01/01/2022,12/31/2022
360360,MSPB-1,0.933864,,01/01/2022,12/31/2022
360361,MSPB-1,,1.0,01/01/2022,12/31/2022
360364,MSPB-1,0.959196,,01/01/2022,12/31/2022
360365,MSPB-1,0.982536,,01/01/2022,12/31/2022
360367,MSPB-1,0.933695,,01/01/2022,12/31/2022
360368,MSPB-1,0.896718,,01/01/2022,12/31/2022
370001,MSPB-1,1.025201,,01/01/2022,12/31/2022
370002,MSPB-1,0.979633,,01/01/2022,12/31/2022
370004,MSPB-1,0.899994,,01/01/2022,12/31/2022
370006,MSPB-1,0.971982,,01/01/2022,12/31/2022
370008,MSPB-1,1.002274,,01/01/2022,12/31/2022
370013,MSPB-1,1.145426,,01/01/2022,12/31/2022
370014,MSPB-1,1.034395,,01/01/2022,12/31/2022
370015,MSPB-1,0.872347,,01/01/2022,12/31/2022
370016,MSPB-1,1.088238,,01/01/2022,12/31/2022
370018,MSPB-1,0.977376,,01/01/2022,12/31/2022
370019,MSPB-1,1.052087,,01/01/2022,12/31/2022
370020,MSPB-1,1.088843,,01/01/2022,12/31/2022
370022,MSPB-1,1.007475,,01/01/2022,12/31/2022
370023,MSPB-1,1.023086,,01/01/2022,12/31/2022
370025,MSPB-1,1.056463,,01/01/2022,12/31/2022
370026,MSPB-1,0.999086,,01/01/2022,12/31/2022
370028,MSPB-1,1.086601,,01/01/2022,12/31/2022
370030,MSPB-1,1.005437,,01/01/2022,12/31/2022
370034,MSPB-1,0.981384,,01/01/2022,12/31/2022
370037,MSPB-1,0.994347,,01/01/2022,12/31/2022
370039,MSPB-1,1.01027,,01/01/2022,12/31/2022
370041,MSPB-1,0.891675,,01/01/2022,12/31/2022
370047,MSPB-1,1.091865,,01/01/2022,12/31/2022
370049,MSPB-1,0.982395,,01/01/2022,12/31/2022
370054,MSPB-1,1.008022,,01/01/2022,12/31/2022
370056,MSPB-1,0.965755,,01/01/2022,12/31/2022
370057,MSPB-1,0.979129,,01/01/2022,12/31/2022
370078,MSPB-1,1.054125,,01/01/2022,12/31/2022
370083,MSPB-1,1.02132,,01/01/2022,12/31/2022
370089,MSPB-1,0.996929,,01/01/2022,12/31/2022
370091,MSPB-1,1.051231,,01/01/2022,12/31/2022
370093,MSPB-1,1.075881,,01/01/2022,12/31/2022
370094,MSPB-1,0.976409,,01/01/2022,12/31/2022
370097,MSPB-1,1.007766,,01/01/2022,12/31/2022
370099,MSPB-1,1.084252,,01/01/2022,12/31/2022
370100,MSPB-1,1.098825,,01/01/2022,12/31/2022
370106,MSPB-1,1.126313,,01/01/2022,12/31/2022
370112,MSPB-1,0.851408,,01/01/2022,12/31/2022
370113,MSPB-1,0.995718,,01/01/2022,12/31/2022
370114,MSPB-1,1.027548,,01/01/2022,12/31/2022
370139,MSPB-1,0.881395,,01/01/2022,12/31/2022
370149,MSPB-1,0.98406,,01/01/2022,12/31/2022
370153,MSPB-1,0.960061,,01/01/2022,12/31/2022
370158,MSPB-1,0.957515,,01/01/2022,12/31/2022
370166,MSPB-1,0.899408,,01/01/2022,12/31/2022
370170,MSPB-1,0.831036,,01/01/2022,12/31/2022
370171,MSPB-1,0.979281,,01/01/2022,12/31/2022
370172,MSPB-1,1.009978,,01/01/2022,12/31/2022
370173,MSPB-1,0.847049,,01/01/2022,12/31/2022
370178,MSPB-1,0.875554,,01/01/2022,12/31/2022
370180,MSPB-1,0.814899,,01/01/2022,12/31/2022
370183,MSPB-1,1.252465,,01/01/2022,12/31/2022
370192,MSPB-1,1.01006,,01/01/2022,12/31/2022
370199,MSPB-1,,1.0,01/01/2022,12/31/2022
370201,MSPB-1,1.01638,,01/01/2022,12/31/2022
370202,MSPB-1,0.998055,,01/01/2022,12/31/2022
370203,MSPB-1,1.004695,,01/01/2022,12/31/2022
370206,MSPB-1,1.043632,,01/01/2022,12/31/2022
370210,MSPB-1,0.926957,,01/01/2022,12/31/2022
370211,MSPB-1,1.066483,,01/01/2022,12/31/2022
370212,MSPB-1,0.942267,,01/01/2022,12/31/2022
370214,MSPB-1,,1.0,01/01/2022,12/31/2022
370215,MSPB-1,1.000618,,01/01/2022,12/31/2022
370216,MSPB-1,0.967005,,01/01/2022,12/31/2022
370218,MSPB-1,0.951473,,01/01/2022,12/31/2022
370220,MSPB-1,0.916465,,01/01/2022,12/31/2022
370222,MSPB-1,0.91785,,01/01/2022,12/31/2022
370225,MSPB-1,,1.0,01/01/2022,12/31/2022
370227,MSPB-1,0.925548,,01/01/2022,12/31/2022
370228,MSPB-1,0.961592,,01/01/2022,12/31/2022
370229,MSPB-1,1.00938,,01/01/2022,12/31/2022
370234,MSPB-1,0.995725,,01/01/2022,12/31/2022
370235,MSPB-1,0.977894,,01/01/2022,12/31/2022
370236,MSPB-1,1.07764,,01/01/2022,12/31/2022
370237,MSPB-1,0.816939,,01/01/2022,12/31/2022
370240,MSPB-1,,1.0,01/01/2022,12/31/2022
370243,MSPB-1,0.916216,,01/01/2022,12/31/2022
380001,MSPB-1,0.856269,,01/01/2022,12/31/2022
380002,MSPB-1,0.869448,,01/01/2022,12/31/2022
380004,MSPB-1,0.888765,,01/01/2022,12/31/2022
380005,MSPB-1,0.937135,,01/01/2022,12/31/2022
380007,MSPB-1,0.943941,,01/01/2022,12/31/2022
380009,MSPB-1,0.969874,,01/01/2022,12/31/2022
380014,MSPB-1,0.900993,,01/01/2022,12/31/2022
380017,MSPB-1,0.920742,,01/01/2022,12/31/2022
380018,MSPB-1,0.929288,,01/01/2022,12/31/2022
380020,MSPB-1,0.836245,,01/01/2022,12/31/2022
380021,MSPB-1,0.913242,,01/01/2022,12/31/2022
380022,MSPB-1,0.879714,,01/01/2022,12/31/2022
380025,MSPB-1,0.862767,,01/01/2022,12/31/2022
380027,MSPB-1,0.868512,,01/01/2022,12/31/2022
380029,MSPB-1,0.823819,,01/01/2022,12/31/2022
380033,MSPB-1,0.838449,,01/01/2022,12/31/2022
380037,MSPB-1,0.85522,,01/01/2022,12/31/2022
380038,MSPB-1,0.874437,,01/01/2022,12/31/2022
380047,MSPB-1,0.921813,,01/01/2022,12/31/2022
380050,MSPB-1,0.81229,,01/01/2022,12/31/2022
380051,MSPB-1,0.881341,,01/01/2022,12/31/2022
380052,MSPB-1,0.975492,,01/01/2022,12/31/2022
380056,MSPB-1,0.958733,,01/01/2022,12/31/2022
380060,MSPB-1,0.916181,,01/01/2022,12/31/2022
380061,MSPB-1,0.918757,,01/01/2022,12/31/2022
380071,MSPB-1,0.836911,,01/01/2022,12/31/2022
380075,MSPB-1,0.864703,,01/01/2022,12/31/2022
380082,MSPB-1,0.902696,,01/01/2022,12/31/2022
380089,MSPB-1,0.893973,,01/01/2022,12/31/2022
380090,MSPB-1,0.866014,,01/01/2022,12/31/2022
380091,MSPB-1,0.911506,,01/01/2022,12/31/2022
380102,MSPB-1,0.900842,,01/01/2022,12/31/2022
380103,MSPB-1,0.942248,,01/01/2022,12/31/2022
390001,MSPB-1,0.937213,,01/01/2022,12/31/2022
390002,MSPB-1,1.056782,,01/01/2022,12/31/2022
390003,MSPB-1,0.859133,,01/01/2022,12/31/2022
390004,MSPB-1,1.076708,,01/01/2022,12/31/2022
390006,MSPB-1,0.975364,,01/01/2022,12/31/2022
390009,MSPB-1,0.995657,,01/01/2022,12/31/2022
390012,MSPB-1,1.002278,,01/01/2022,12/31/2022
390013,MSPB-1,0.905427,,01/01/2022,12/31/2022
390016,MSPB-1,1.070126,,01/01/2022,12/31/2022
390026,MSPB-1,0.998229,,01/01/2022,12/31/2022
390027,MSPB-1,0.937592,,01/01/2022,12/31/2022
390028,MSPB-1,1.060939,,01/01/2022,12/31/2022
390030,MSPB-1,1.034408,,01/01/2022,12/31/2022
390032,MSPB-1,1.018203,,01/01/2022,12/31/2022
390035,MSPB-1,0.923831,,01/01/2022,12/31/2022
390036,MSPB-1,1.125382,,01/01/2022,12/31/2022
390037,MSPB-1,1.118843,,01/01/2022,12/31/2022
390039,MSPB-1,0.966647,,01/01/2022,12/31/2022
390041,MSPB-1,0.923627,,01/01/2022,12/31/2022
390042,MSPB-1,0.971323,,01/01/2022,12/31/2022
390044,MSPB-1,1.020255,,01/01/2022,12/31/2022
390045,MSPB-1,0.983711,,01/01/2022,12/31/2022
390046,MSPB-1,1.014443,,01/01/2022,12/31/2022
390048,MSPB-1,0.865942,,01/01/2022,12/31/2022
390049,MSPB-1,0.969455,,01/01/2022,12/31/2022
390050,MSPB-1,1.039376,,01/01/2022,12/31/2022
390056,MSPB-1,0.990152,,01/01/2022,12/31/2022
390057,MSPB-1,0.994363,,01/01/2022,12/31/2022
390058,MSPB-1,1.060517,,01/01/2022,12/31/2022
390062,MSPB-1,0.960973,,01/01/2022,12/31/2022
390063,MSPB-1,1.035669,,01/01/2022,12/31/2022
390065,MSPB-1,0.940236,,01/01/2022,12/31/2022
390066,MSPB-1,0.968341,,01/01/2022,12/31/2022
390067,MSPB-1,1.015812,,01/01/2022,12/31/2022
390068,MSPB-1,0.994513,,01/01/2022,12/31/2022
390070,MSPB-1,0.944545,,01/01/2022,12/31/2022
390071,MSPB-1,0.966091,,01/01/2022,12/31/2022
390073,MSPB-1,1.109101,,01/01/2022,12/31/2022
390079,MSPB-1,0.970892,,01/01/2022,12/31/2022
390081,MSPB-1,1.050689,,01/01/2022,12/31/2022
390086,MSPB-1,1.018782,,01/01/2022,12/31/2022
390090,MSPB-1,1.048785,,01/01/2022,12/31/2022
390091,MSPB-1,0.965859,,01/01/2022,12/31/2022
390093,MSPB-1,0.945684,,01/01/2022,12/31/2022
390096,MSPB-1,0.997063,,01/01/2022,12/31/2022
390097,MSPB-1,0.971135,,01/01/2022,12/31/2022
390100,MSPB-1,0.975058,,01/01/2022,12/31/2022
390101,MSPB-1,1.018147,,01/01/2022,12/31/2022
390102,MSPB-1,1.060169,,01/01/2022,12/31/2022
390104,MSPB-1,0.892035,,01/01/2022,12/31/2022
390107,MSPB-1,0.968665,,01/01/2022,12/31/2022
390110,MSPB-1,1.014497,,01/01/2022,12/31/2022
390111,MSPB-1,1.017901,,01/01/2022,12/31/2022
390112,MSPB-1,0.937129,,01/01/2022,12/31/2022
390113,MSPB-1,0.92609,,01/01/2022,12/31/2022
390114,MSPB-1,0.977511,,01/01/2022,12/31/2022
390115,MSPB-1,1.018124,,01/01/2022,12/31/2022
390116,MSPB-1,0.973613,,01/01/2022,12/31/2022
390117,MSPB-1,1.01601,,01/01/2022,12/31/2022
390119,MSPB-1,1.046271,,01/01/2022,12/31/2022
390123,MSPB-1,1.034859,,01/01/2022,12/31/2022
390125,MSPB-1,1.089719,,01/01/2022,12/31/2022
390127,MSPB-1,0.985538,,01/01/2022,12/31/2022
390133,MSPB-1,0.933269,,01/01/2022,12/31/2022
390137,MSPB-1,1.193535,,01/01/2022,12/31/2022
390138,MSPB-1,0.937772,,01/01/2022,12/31/2022
390139,MSPB-1,1.004735,,01/01/2022,12/31/2022
390142,MSPB-1,1.012049,,01/01/2022,12/31/2022
390145,MSPB-1,0.954428,,01/01/2022,12/31/2022
390146,MSPB-1,0.970625,,01/01/2022,12/31/2022
390147,MSPB-1,1.05809,,01/01/2022,12/31/2022
390150,MSPB-1,0.926329,,01/01/2022,12/31/2022
390151,MSPB-1,0.921934,,01/01/2022,12/31/2022
390153,MSPB-1,1.011412,,01/01/2022,12/31/2022
390156,MSPB-1,1.028546,,01/01/2022,12/31/2022
390157,MSPB-1,1.02253,,01/01/2022,12/31/2022
390160,MSPB-1,1.006806,,01/01/2022,12/31/2022
390162,MSPB-1,0.930767,,01/01/2022,12/31/2022
390163,MSPB-1,0.953481,,01/01/2022,12/31/2022
390164,MSPB-1,1.009363,,01/01/2022,12/31/2022
390168,MSPB-1,0.96782,,01/01/2022,12/31/2022
390173,MSPB-1,0.963744,,01/01/2022,12/31/2022
390174,MSPB-1,1.0013,,01/01/2022,12/31/2022
390178,MSPB-1,0.916263,,01/01/2022,12/31/2022
390179,MSPB-1,0.960632,,01/01/2022,12/31/2022
390180,MSPB-1,1.066809,,01/01/2022,12/31/2022
390183,MSPB-1,0.87594,,01/01/2022,12/31/2022
390184,MSPB-1,0.909513,,01/01/2022,12/31/2022
390185,MSPB-1,1.003091,,01/01/2022,12/31/2022
390195,MSPB-1,0.976814,,01/01/2022,12/31/2022
390198,MSPB-1,1.113552,,01/01/2022,12/31/2022
390199,MSPB-1,0.891924,,01/01/2022,12/31/2022
390201,MSPB-1,0.979624,,01/01/2022,12/31/2022
390203,MSPB-1,0.938854,,01/01/2022,12/31/2022
390204,MSPB-1,1.042375,,01/01/2022,12/31/2022
390211,MSPB-1,0.933363,,01/01/2022,12/31/2022
390217,MSPB-1,0.99148,,01/01/2022,12/31/2022
